NTD ID,Agency,Mode,TOS,UZA Name,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023
50040.0,Ann Arbor Area Transportation Authority,CB,DO,"Ann Arbor, MI","2,331 ","2,370 ","2,499 ","2,745 ","2,594 ","2,313 ","2,345 ","2,435 ","2,548 ","2,501 ","2,034 ","1,831 ","2,420 ","2,271 ","1,422 ",0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50040.0,Ann Arbor Area Transportation Authority,CB,PT,"Ann Arbor, MI","7,874 ","5,850 ","10,539 ","6,069 ","8,310 ","6,101 ","5,992 ","7,306 ","5,852 ","9,122 ","9,232 ","11,447 ","8,122 ","7,478 ","4,812 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,666 ,"1,698 ","1,281 ","1,347 ","1,664 ","2,419 ","2,550 ","2,143 ","2,903 ","3,219 ","2,944 ","4,409 ","5,013 ","4,273 ","3,221 ","3,883 ","3,930 ","4,562 ","4,637 ","4,429 ","4,973 ","5,281 ","5,699 ","6,876 ","7,333 ","6,582 ","4,913 "
50040.0,Ann Arbor Area Transportation Authority,DR,DO,"Ann Arbor, MI",,,,,,,,,,,,,,,,,,,,"5,201 ","5,395 ","5,315 ","4,408 ","4,677 ","4,624 ","4,662 ","5,668 ","5,519 ","5,336 ","5,727 ","5,760 ","2,163 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
50040.0,Ann Arbor Area Transportation Authority,DR,PT,"Ann Arbor, MI","13,824 ","14,762 ","15,873 ","15,780 ","15,652 ","14,383 ","15,390 ","15,875 ","16,783 ","19,128 ","15,981 ","15,815 ","14,601 ","13,592 ","10,286 ","3,499 ","4,046 ","5,857 ","7,227 ",651 ,"1,447 ","1,574 ","1,457 ","1,451 ","1,475 ","1,710 ","1,595 ","1,991 ","2,602 ","2,694 ","2,623 ","6,278 ","8,133 ","8,075 ","7,673 ","7,866 ","7,734 ","7,551 ","9,351 ","8,625 ","8,584 ","8,554 ","7,734 ","8,060 ","8,470 ","9,724 ","9,270 ","8,877 ","9,091 ","8,920 ","10,357 ","9,690 ","9,931 ","9,500 ","9,019 ","9,599 ","9,196 ","8,865 ","9,570 ","9,169 "
50040.0,Ann Arbor Area Transportation Authority,DR,TX,"Ann Arbor, MI","2,382 ","2,122 ","2,143 ","2,161 ","2,265 ","2,112 ","2,120 ","2,083 ","2,151 ","1,718 ","1,886 ","1,823 ","1,850 ","1,668 ","1,090 ",0 ,0 ,0 ,0 ,37 ,619 ,796 ,802 ,755 ,910 ,943 ,"1,042 ","1,110 ","1,522 ","1,071 ","1,231 ","1,242 ",971 ,997 ,964 ,923 ,968 ,852 ,"1,023 ","1,293 ","1,045 ",970 ,"1,088 ","1,004 ","1,047 ",,,,,,,,,,,,,,,
50040.0,Ann Arbor Area Transportation Authority,MB,DO,"Ann Arbor, MI","488,989 ","510,544 ","537,726 ","568,590 ","497,272 ","449,903 ","499,759 ","500,190 ","617,845 ","645,860 ","531,192 ","460,265 ","549,121 ","530,737 ","301,532 ","64,561 ","60,639 ","79,912 ","84,356 ","119,212 ","119,198 ","122,327 ","106,820 ","99,676 ","106,891 ","110,617 ","131,794 ","125,715 ","124,687 ","135,406 ","152,119 ","189,478 ","323,904 ","286,638 ","280,970 ","234,656 ","253,670 ","252,886 ","295,802 ","275,650 ","251,886 ","258,023 ","243,876 ","306,922 ","426,366 ","409,659 ","388,732 ","313,420 ","379,976 ","359,167 ","402,783 ","367,321 ","333,073 ","302,443 ","286,134 ","354,520 ","453,242 ","460,523 ","418,144 ","326,581 "
50040.0,Ann Arbor Area Transportation Authority,MB,PT,"Ann Arbor, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50040.0,Ann Arbor Area Transportation Authority,VP,PT,"Ann Arbor, MI","21,302 ","19,286 ","19,847 ","19,386 ","20,996 ","20,203 ","21,664 ","21,998 ","21,769 ","24,075 ","20,912 ","20,850 ","24,437 ","21,593 ","18,424 ","8,816 ","9,089 ","10,648 ","11,826 ","11,350 ","11,579 ","11,149 ","10,772 ","10,528 ","11,581 ","11,142 ","12,028 ","12,139 ","11,457 ","11,929 ","11,858 ","12,538 ","12,553 ","12,453 ","11,682 ","10,766 ","11,571 ","10,848 ","12,254 ","12,188 ","13,067 ","13,004 ","13,408 ","14,375 ","12,467 ","13,510 ","12,960 ","11,308 ","12,427 ","12,715 ","14,883 ","13,268 ","13,076 ","13,939 ","14,841 ","14,472 ","12,745 ","14,046 ","14,682 ","13,814 "
50041.0,City of Anderson ,DR,DO,"Anderson, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50041.0,City of Anderson ,MB,DO,"Anderson, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50042.0,City of East Chicago,DR,DO,"Chicago, IL--IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50042.0,City of East Chicago,MB,DO,"Chicago, IL--IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50043.0,City of Evansville,DR,DO,"Evansville, IN","5,156 ","5,063 ","4,818 ","5,610 ","5,196 ","5,274 ","5,420 ","6,209 ","5,319 ","5,638 ","5,181 ","4,774 ","5,413 ","5,174 ","3,782 ",982 ,"1,462 ","2,221 ","2,853 ","2,709 ","3,183 ","3,507 ","2,831 ","2,727 ","2,527 ","1,955 ","3,622 ","3,211 ","2,965 ","3,340 ","3,152 ","3,283 ","2,980 ","3,361 ","2,662 ","2,933 ","2,472 ","2,572 ","4,145 ","3,413 ","2,997 ","3,366 ","3,045 ","3,378 ","2,908 ","3,154 ","2,908 ","2,758 ","2,802 ","2,923 ","3,009 ","2,514 ","2,537 ","2,383 ","2,096 ","2,442 ","2,103 ","2,242 ","2,151 ","1,983 "
50043.0,City of Evansville,MB,DO,"Evansville, IN","102,955 ","102,221 ","99,455 ","106,602 ","90,362 ","86,644 ","87,748 ","110,226 ","106,922 ","118,325 ","106,875 ","91,618 ","105,417 ","105,441 ","74,952 ","31,110 ","34,746 ","43,309 ","44,322 ","48,244 ","54,437 ","57,576 ","50,221 ","54,074 ","53,290 ","47,775 ","62,171 ","58,512 ","51,241 ","51,594 ","51,390 ","59,539 ","61,958 ","65,762 ","62,938 ","59,843 ","54,959 ","55,110 ","64,334 ","63,079 ","60,189 ","63,895 ","61,054 ","72,955 ","73,581 ","76,581 ","72,151 ","68,582 ","73,962 ","73,860 ","81,054 ","74,418 ","73,189 ","67,989 ","67,171 ","75,913 ","74,247 ","76,626 ","73,828 ","64,741 "
50044.0,Fort Wayne Public Transportation Corporation,DR,DO,"Fort Wayne, IN","5,839 ","5,899 ","6,735 ","6,583 ","6,555 ","5,582 ","6,289 ","6,163 ","6,212 ","7,236 ","6,399 ","6,312 ","6,816 ","5,954 ","4,392 ","1,388 ","1,810 ","3,409 ","4,157 ","4,162 ","4,449 ","4,584 ","2,887 ","3,048 ","3,476 ","3,755 ","4,845 ","4,977 ","4,767 ","5,749 ","6,168 ","5,050 ","4,427 ","4,764 ","4,392 ","4,668 ","4,790 ","4,557 ","6,203 ","5,532 ","4,883 ","4,889 ","4,538 ","5,383 ","4,794 ","4,834 ","4,146 ","4,367 ","5,097 ","5,596 ","5,068 ","5,169 ","5,631 ","5,293 ","4,853 ","5,599 ","4,696 ","5,474 ","4,893 ","4,595 "
50044.0,Fort Wayne Public Transportation Corporation,MB,DO,"Fort Wayne, IN","121,990 ","125,274 ","135,475 ","139,412 ","139,277 ","127,658 ","135,980 ","144,512 ","130,904 ","145,965 ","128,279 ","126,270 ","133,737 ","124,398 ","102,762 ","55,717 ","53,911 ","80,454 ","85,134 ","84,657 ","86,556 ","92,813 ","79,051 ","78,589 ","75,450 ","70,264 ","89,210 ","86,908 ","82,150 ","101,811 ","115,826 ","119,561 ","122,642 ","134,446 ","132,560 ","98,841 ","91,274 ","85,236 ","113,713 ","102,004 ","105,787 ","109,735 ","100,927 ","118,626 ","112,945 ","114,466 ","111,395 ","103,458 ","115,602 ","113,761 ","125,632 ","115,723 ","132,007 ","125,935 ","118,965 ","131,024 ","134,210 ","131,467 ","129,804 ","125,838 "
50045.0,Gary Public Transportation Corporation,DR,DO,"Chicago, IL--IN","1,147 ","1,206 ","1,335 ","1,414 ","1,478 ","1,211 ","1,194 ","1,274 ","1,159 ","1,341 ","1,333 ","1,194 ","1,267 ","1,260 ","1,166 ",840 ,833 ,"1,008 ",999 ,990 ,"1,012 ","1,134 ","1,014 ","1,091 ","1,031 ","1,057 ","1,229 ","1,131 ","1,119 ","1,128 ","1,088 ","1,261 ","1,240 ","1,221 ","1,324 ","1,296 ","1,083 ",917 ,"1,112 ","1,117 ","1,113 ",976 ,982 ,"1,203 ","1,166 ","1,166 ","1,204 ","1,062 ","1,114 ","1,188 ","1,235 ","1,197 ","1,104 ","1,015 ",954 ,"1,162 ","1,124 ","1,147 ","1,048 ","1,072 "
50045.0,Gary Public Transportation Corporation,MB,DO,"Chicago, IL--IN","55,897 ","58,607 ","62,281 ","71,811 ","72,275 ","61,265 ","62,520 ","70,750 ","66,095 ","73,427 ","62,616 ","60,886 ","59,847 ","59,757 ","47,204 ","29,944 ","31,115 ","36,200 ","37,089 ","37,099 ","37,448 ","41,782 ","37,223 ","38,471 ","33,358 ","30,012 ","41,035 ","38,081 ","33,644 ","35,841 ","35,074 ","37,709 ","36,077 ","35,050 ","33,452 ","35,299 ","27,493 ","27,872 ","34,857 ","30,976 ","29,215 ","17,776 ","27,762 ","36,246 ","35,987 ","37,714 ","34,244 ","31,114 ","31,433 ","33,172 ","34,877 ","34,455 ","39,923 ","37,013 ","35,102 ","44,740 ","38,094 ","42,124 ","38,929 ","37,267 "
50047.0,Bloomington-Normal Public Transit System,DR,DO,"Bloomington--Normal, IL","6,688 ","7,733 ","7,958 ","8,054 ","7,609 ","6,917 ","7,078 ","7,154 ","7,022 ","8,041 ","7,084 ","6,857 ","7,511 ","7,298 ","4,754 ","1,982 ","2,083 ","3,202 ","4,076 ","4,323 ","4,542 ","5,080 ","4,205 ","4,334 ","4,084 ","4,119 ","5,049 ","5,248 ","4,965 ","5,174 ","5,631 ","5,775 ","5,823 ","6,346 ","6,016 ","6,089 ","5,696 ","5,783 ","7,524 ","7,485 ","7,482 ","7,745 ","7,560 ","8,374 ","8,545 ","8,791 ","8,272 ","7,541 ","8,233 ","8,115 ","9,160 ","8,550 ","9,091 ","9,163 ","9,481 ","13,128 ","14,035 ","16,333 ","15,499 ","14,753 "
50047.0,Bloomington-Normal Public Transit System,MB,DO,"Bloomington--Normal, IL","182,241 ","217,324 ","210,221 ","248,258 ","176,834 ","147,035 ","153,754 ","206,663 ","230,572 ","261,519 ","216,824 ","174,511 ","206,584 ","236,504 ","143,069 ","87,568 ","89,360 ","111,182 ","117,844 ","136,080 ","132,566 ","138,053 ","123,863 ","111,608 ","114,725 ","108,736 ","140,266 ","138,205 ","122,675 ","110,578 ","108,167 ","161,517 ","170,387 ","173,200 ","151,141 ","115,351 ","129,374 ","146,038 ","167,300 ","161,760 ","117,919 ","116,210 ","111,225 ","161,459 ","211,910 ","210,416 ","191,072 ","146,229 ","158,228 ","185,036 ","181,678 ","186,960 ","146,647 ","133,264 ","132,490 ","189,383 ","217,993 ","230,921 ","202,810 ","154,396 "
50048.0,Northwest Indiana Community Action Corporation,DR,DO,"Chicago, IL--IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50050.0,Indianapolis and Marion County Public Transportation,DR,DO,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50050.0,Indianapolis and Marion County Public Transportation,DR,PT,"Indianapolis, IN","23,684 ","23,103 ","24,571 ","24,584 ","23,866 ","21,652 ","22,740 ","23,807 ","23,261 ","25,391 ","22,666 ","22,956 ","24,405 ","23,802 ","16,325 ","6,844 ","6,864 ","10,660 ","13,406 ","13,720 ","13,742 ","14,078 ","11,968 ","11,403 ","11,709 ","10,720 ","13,158 ","13,212 ","12,198 ","12,516 ","12,838 ","12,873 ","10,683 ","9,857 ","9,081 ","8,755 ","10,503 ","10,309 ","13,483 ","12,742 ","13,178 ","12,143 ","12,020 ","13,320 ","12,662 ","13,094 ","13,447 ","12,242 ","11,437 ","11,026 ","12,154 ","11,396 ","12,031 ","11,118 ","10,469 ","11,507 ","10,561 ","10,179 ","10,116 ","9,671 "
50050.0,Indianapolis and Marion County Public Transportation,DR,TN,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,,,,,,0 ,25 ,225 ,322 ,324 ,859 ,"1,120 ","1,192 ","1,099 ",993 ,,,,,,,,,,,,,,,"1,561 ","1,861 ","1,940 ","1,775 ","2,142 ","1,942 ","2,143 ","3,147 ","2,129 ","2,732 ","2,684 ","2,802 "
50050.0,Indianapolis and Marion County Public Transportation,DR,TX,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,,,,,,924 ,"1,491 ","2,761 ","2,834 ","2,678 ","3,121 ","2,825 ","2,968 ","3,005 ","3,022 ",,,,,,,,,,,,,,,,,,,,,,,,,,
50050.0,Indianapolis and Marion County Public Transportation,MB,DO,"Indianapolis, IN","673,825 ","677,587 ","715,150 ","750,161 ","773,288 ","714,368 ","749,332 ","803,002 ","753,181 ","732,415 ","612,593 ","576,117 ","599,152 ","565,894 ","466,142 ","222,847 ","284,608 ","353,495 ","378,827 ","384,165 ","395,199 ","396,908 ","346,797 ","333,198 ","317,541 ","283,817 ","367,953 ","350,724 ","345,778 ","346,472 ","355,104 ","376,225 ","366,740 ","366,164 ","347,543 ","339,703 ","324,820 ","308,516 ","377,445 ","362,313 ","393,227 ","404,252 ","398,568 ","456,440 ","421,791 ","427,030 ","391,975 ","347,577 ","450,383 ","420,530 ","462,815 ","460,336 ","503,748 ","479,518 ","454,763 ","519,517 ","489,286 ","492,532 ","454,649 ","431,398 "
50050.0,Indianapolis and Marion County Public Transportation,MB,PT,"Indianapolis, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777 ,732 ,"1,008 ",677 ,616 ,557 ,783 ,855 ,928 ,856 ,969 ,957 ,694 ,763 ,873 ,784 ,643 ,760 ,860 ,"1,346 ",969 ,918 ,"1,291 ","1,209 ",875 ,"1,163 ","1,329 ","1,148 ","1,104 ","1,659 "
50050.0,Indianapolis and Marion County Public Transportation,RB,DO,"Indianapolis, IN",,,,,,,,,"226,496 ","194,150 ","162,191 ","121,828 ","136,644 ","127,315 ","98,614 ","63,602 ","58,943 ","75,595 ","83,362 ","79,263 ","79,787 ","77,330 ","68,763 ","64,106 ","69,963 ","63,959 ","71,670 ","68,357 ","59,566 ","66,760 ","76,314 ","76,148 ","75,810 ","81,030 ","78,640 ","78,183 ","69,669 ","69,326 ","89,373 ","88,903 ","99,504 ","108,571 ","79,583 ","73,893 ","95,954 ","72,430 ","64,360 ","66,774 ","80,572 ","78,098 ","92,181 ","88,932 ","100,864 ","86,998 ","88,029 ","97,111 ","98,400 ","98,071 ","93,850 ","93,905 "
50051.0,Greater Lafayette Public Transportation Corporation,DR,DO,"Lafayette, IN","2,509 ","2,613 ","2,733 ","2,970 ","2,564 ","2,342 ","2,375 ","2,810 ","2,539 ","2,945 ","2,584 ","2,482 ","2,992 ","2,859 ","2,008 ",784 ,861 ,"1,735 ","1,879 ","2,053 ","2,096 ","2,305 ","1,696 ","1,257 ","1,663 ","2,016 ","2,551 ","2,556 ","2,286 ","2,488 ","2,436 ","2,565 ","2,747 ","2,931 ","3,028 ","2,574 ","2,942 ","2,262 ","2,847 ","2,566 ","2,538 ","2,870 ","2,442 ","3,163 ","2,910 ","3,252 ","3,296 ","3,096 ","3,021 ","3,004 ","3,233 ","3,178 ","3,254 ","3,325 ","2,820 ","3,466 ","3,102 ","3,362 ","3,060 ","2,720 "
50051.0,Greater Lafayette Public Transportation Corporation,MB,DO,"Lafayette, IN","522,229 ","584,461 ","478,240 ","554,373 ","217,877 ","189,810 ","208,951 ","412,108 ","523,719 ","565,400 ","505,415 ","305,726 ","466,289 ","610,157 ","299,227 ","50,776 ","56,200 ","77,962 ","80,563 ","119,914 ","169,907 ","164,006 ","125,199 ","82,109 ","129,317 ","159,212 ","182,350 ","170,417 ","110,482 ","106,903 ","105,779 ","238,609 ","378,063 ","346,502 ","319,750 ","222,276 ","322,481 ","326,700 ","334,377 ","353,374 ","166,260 ","148,356 ","147,377 ","296,258 ","436,503 ","405,613 ","389,404 ","259,261 ","423,101 ","484,912 ","413,954 ","416,150 ","211,755 ","178,680 ","179,493 ","391,005 ","498,878 ","503,114 ","440,314 ","268,410 "
50051.0,Greater Lafayette Public Transportation Corporation,VP,PT,"Lafayette, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50052.0,South Bend Public Transportation Corporation,DR,DO,"South Bend, IN--MI","6,254 ","6,607 ","7,145 ","7,571 ","7,334 ","6,616 ","7,017 ","7,589 ","7,217 ","8,198 ","7,282 ","7,251 ","7,759 ","7,120 ","5,311 ","1,957 ","2,250 ","2,681 ","3,319 ","3,436 ","3,516 ","4,039 ","3,156 ","2,697 ","3,229 ","3,414 ","4,339 ","4,367 ","4,109 ","4,259 ","4,281 ","4,575 ","4,648 ","4,623 ","4,779 ","4,846 ","4,615 ","4,321 ","5,677 ","5,156 ","5,084 ","5,035 ","4,675 ","5,596 ","5,277 ","5,347 ","5,108 ","4,629 ","4,714 ","4,752 ","5,708 ","4,949 ","5,448 ","5,083 ","4,670 ","5,387 ","5,101 ","5,594 ","5,169 ","4,504 "
50052.0,South Bend Public Transportation Corporation,MB,DO,"South Bend, IN--MI","111,017 ","119,671 ","133,269 ","128,805 ","124,571 ","108,878 ","118,105 ","133,779 ","125,897 ","150,150 ","133,720 ","122,229 ","132,373 ","130,728 ","99,975 ","39,359 ","38,873 ","48,610 ","59,524 ","64,994 ","66,410 ","76,058 ","67,705 ","66,331 ","64,254 ","64,302 ","84,229 ","80,654 ","71,986 ","68,823 ","68,777 ","81,889 ","88,658 ","89,943 ","91,121 ","83,047 ","77,060 ","78,339 ","95,653 ","97,852 ","90,051 ","86,625 ","83,468 ","107,682 ","109,038 ","99,596 ","90,746 ","80,776 ","90,941 ","94,421 ","108,198 ","93,098 ","100,617 ","81,541 ","80,377 ","108,674 ","109,832 ","113,929 ","109,315 ","100,798 "
50053.0,City of Terre Haute ,DR,DO,"Terre Haute, IN","1,280 ","1,311 ","1,572 ","1,602 ","1,477 ","1,481 ","1,499 ","1,668 ","1,440 ","1,570 ","1,089 ","1,106 ","1,179 ","1,078 ",774 ,290 ,348 ,721 ,751 ,801 ,820 ,"1,094 ",706 ,761 ,657 ,602 ,869 ,"1,032 ",911 ,"1,060 ",998 ,"1,024 ",941 ,"1,044 ",820 ,938 ,864 ,633 ,"1,103 ",868 ,892 ,886 ,882 ,"1,084 ","1,074 ","1,008 ",942 ,894 ,881 ,803 ,"1,076 ",947 ,"1,086 ","1,194 ","1,070 ","1,270 ","1,170 ","1,175 ","1,228 ","1,230 "
50053.0,City of Terre Haute ,MB,DO,"Terre Haute, IN","16,995 ","18,894 ","19,725 ","21,271 ","17,380 ","15,232 ","15,803 ","18,573 ","19,850 ","22,267 ","18,001 ","16,781 ","17,275 ","18,043 ","13,474 ","6,204 ","7,655 ","7,729 ","8,930 ","11,363 ","12,783 ","13,008 ","9,374 ","8,965 ","9,042 ","9,171 ","11,945 ","11,394 ","8,527 ","8,444 ","8,420 ","9,815 ","11,331 ","11,179 ","9,750 ","9,117 ","8,827 ","8,107 ","10,659 ","10,412 ","8,801 ","9,267 ","8,806 ","11,204 ","12,256 ","12,259 ","10,176 ","9,729 ","10,212 ","10,615 ","12,022 ","10,915 ","10,526 ","10,209 ","9,400 ","12,270 ","12,576 ","12,356 ","11,245 ","10,282 "
50054.0,Muncie Indiana Transit System,DR,DO,"Muncie, IN","4,688 ","4,814 ","4,849 ","5,403 ","4,555 ","4,311 ","4,563 ","4,636 ","4,512 ","5,063 ","4,310 ","4,185 ","4,619 ","4,456 ","3,048 ","1,296 ","1,563 ","2,424 ","2,685 ","2,769 ","2,824 ","3,016 ","2,746 ","2,585 ","2,641 ","2,644 ","3,365 ","3,290 ","3,137 ","3,030 ","2,934 ","2,924 ","2,818 ","2,712 ","2,861 ","2,762 ","2,866 ","2,483 ","3,301 ","3,310 ","3,096 ","2,950 ","2,782 ","3,401 ","3,309 ","3,091 ","3,029 ","3,015 ","3,307 ","3,097 ","3,524 ","3,255 ","3,118 ","2,805 ","2,675 ","3,372 ","3,035 ","3,096 ","2,984 ","2,625 "
50054.0,Muncie Indiana Transit System,MB,DO,"Muncie, IN","110,121 ","115,348 ","114,979 ","126,290 ","114,462 ","83,745 ","86,155 ","131,701 ","122,728 ","131,632 ","113,181 ","101,999 ","116,479 ","115,800 ","75,259 ","26,835 ","31,947 ","44,725 ","46,850 ","62,664 ","70,301 ","70,345 ","59,406 ","55,466 ","60,085 ","57,086 ","69,641 ","69,093 ","57,573 ","44,181 ","44,900 ","60,730 ","66,361 ","61,777 ","63,307 ","57,537 ","61,729 ","58,319 ","68,437 ","69,999 ","69,919 ","53,970 ","48,966 ","77,975 ","80,640 ","74,887 ","74,650 ","62,602 ","73,788 ","74,256 ","75,977 ","75,781 ","76,738 ","54,354 ","51,033 ","84,686 ","84,469 ","80,810 ","80,922 ","69,408 "
50056.0,Greater Peoria Mass Transit District,DR,PT,"Peoria, IL","12,895 ","13,588 ","14,741 ","14,789 ","14,898 ","13,455 ","14,024 ","14,482 ","13,307 ","15,301 ","13,262 ","13,189 ","14,133 ","13,325 ","9,114 ","3,766 ","4,034 ","4,724 ","5,905 ","6,622 ","7,780 ","8,388 ","5,691 ","5,897 ","6,033 ","6,221 ","9,021 ","9,106 ","9,186 ","9,480 ","9,543 ","9,854 ","9,416 ","9,434 ","9,278 ","9,075 ","8,065 ","8,216 ","11,905 ","11,355 ","11,310 ","10,043 ","10,996 ","12,777 ","12,070 ","11,902 ","11,233 ","10,367 ","10,803 ","10,494 ","12,214 ","10,422 ","11,039 ","11,416 ","10,460 ","11,188 ","10,639 ","11,552 ","10,192 ","9,255 "
50056.0,Greater Peoria Mass Transit District,MB,DO,"Peoria, IL","188,443 ","191,545 ","207,374 ","214,688 ","220,620 ","201,811 ","212,331 ","234,003 ","218,952 ","235,938 ","197,466 ","195,758 ","193,090 ","193,458 ","175,667 ","115,593 ","117,572 ","137,326 ","158,733 ","167,373 ","161,381 ","175,545 ","155,201 ","153,328 ","136,633 ","143,659 ","155,531 ","135,000 ","115,879 ","121,174 ","123,602 ","131,238 ","137,160 ","138,580 ","130,817 ","128,812 ","113,865 ","107,685 ","128,873 ","125,675 ","134,669 ","138,350 ","130,098 ","155,464 ","160,096 ","152,434 ","142,200 ","132,278 ","136,893 ","135,295 ","148,879 ","137,865 ","152,324 ","152,184 ","141,064 ","163,847 ","165,457 ","162,074 ","152,557 ","137,830 "
50056.0,Greater Peoria Mass Transit District,TB,DO,"Peoria, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50057.0,Rock Island County Metropolitan Mass Transit District,DR,DO,"Davenport, IA--IL","3,208 ","3,518 ","3,866 ","3,535 ","3,962 ","4,667 ","4,362 ","4,865 ","4,888 ","5,361 ","4,748 ","5,109 ","4,527 ","4,323 ","3,282 ","1,630 ","1,293 ","1,878 ","1,828 ","1,506 ","1,653 ","1,956 ","2,401 ","2,552 ","2,351 ","2,113 ","2,650 ","2,918 ","2,528 ","3,643 ","4,079 ","4,456 ","4,190 ","4,163 ","3,966 ","3,846 ","3,315 ","3,603 ","4,345 ","4,072 ","4,314 ","4,342 ","4,057 ","4,266 ","4,437 ","4,245 ","4,257 ","4,208 ","4,285 ","4,422 ","4,835 ","4,228 ","4,610 ","4,604 ","4,653 ","5,197 ","4,709 ","4,782 ","4,604 ","4,481 "
50057.0,Rock Island County Metropolitan Mass Transit District,DR,PT,"Davenport, IA--IL","1,537 ","1,561 ","1,707 ","1,837 ","1,898 ","1,596 ","1,625 ","1,853 ","1,762 ","1,999 ","1,740 ","1,710 ","1,742 ","1,749 ","1,395 ",860 ,805 ,982 ,993 ,949 ,975 ,"1,073 ",891 ,917 ,873 ,838 ,"1,061 ","1,051 ","1,072 ",910 ,"1,012 ","1,137 ","1,251 ","1,236 ","1,187 ","1,225 ","1,208 ","1,124 ","1,293 ","1,218 ","1,230 ","1,190 ","1,174 ","1,364 ","1,393 ","1,405 ","1,387 ","1,366 ","1,492 ","1,472 ","1,599 ","1,466 ","1,577 ","1,400 ","1,288 ","1,644 ","1,463 ","1,492 ","1,384 ","1,266 "
50057.0,Rock Island County Metropolitan Mass Transit District,FB,PT,"Davenport, IA--IL",0 ,0 ,0 ,0 ,0 ,"1,630 ","12,464 ","12,746 ","3,841 ",163 ,0 ,0 ,0 ,0 ,0 ,0 ,755 ,"7,564 ","9,062 ","9,612 ","4,279 ",858 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,267 ","8,034 ","11,843 ","9,456 ","4,205 ","1,403 ",0 ,0 ,0 ,0 ,0 ,0 ,"1,954 ","8,030 ","12,777 ","10,055 ","3,880 ",587 ,0 ,0 ,0 ,0 ,0 ,0 ,"2,654 ","9,027 ","13,459 ","9,836 ","5,592 ",498 ,0 ,0 
50057.0,Rock Island County Metropolitan Mass Transit District,MB,DO,"Davenport, IA--IL","233,157 ","240,502 ","270,253 ","276,982 ","284,561 ","239,155 ","238,151 ","292,565 ","281,035 ","286,127 ","262,819 ","232,261 ","228,208 ","224,529 ","176,087 ","107,444 ","110,451 ","134,222 ","141,083 ","140,032 ","135,220 ","139,323 ","122,290 ","120,283 ","114,443 ","108,029 ","134,722 ","135,841 ","129,058 ","130,239 ","136,017 ","148,833 ","149,322 ","145,555 ","138,071 ","141,019 ","124,058 ","129,767 ","140,129 ","137,244 ","140,070 ","122,655 ","121,364 ","137,147 ","149,891 ","152,835 ","149,600 ","136,957 ","138,197 ","164,163 ","177,223 ","159,281 ","175,236 ","156,741 ","200,707 ","195,628 ","189,421 ","181,760 ","172,254 ","161,250 "
50057.0,Rock Island County Metropolitan Mass Transit District,MB,PT,"Davenport, IA--IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50057.0,Rock Island County Metropolitan Mass Transit District,VP,DO,"Davenport, IA--IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
